Unique_Advisor_Id,Month,Activity_Type,Activity_Count
603763,2016 / 05,26,3
603763,2016 / 06,11,3
603763,2016 / 06,16,3
603763,2016 / 07,11,6
603763,2016 / 07,22,3
603763,2016 / 07,25,3
603763,2016 / 07,26,6
603763,2016 / 08,16,6
603763,2016 / 08,26,3
603763,2016 / 11,16,3
603763,2016 / 12,11,3
603763,2016 / 12,25,3
603764,2016 / 06,11,3
603778,2016 / 02,26,3
603785,2015 / 06,26,3
603785,2015 / 12,26,3
603785,2016 / 01,22,3
603785,2016 / 01,26,3
603785,2016 / 03,26,3
603785,2016 / 04,22,3
603785,2016 / 04,26,3
603785,2016 / 05,1,3
603785,2016 / 05,26,3
603785,2016 / 06,17,3
603785,2016 / 06,26,3
603785,2016 / 07,26,3
603785,2016 / 08,26,6
603785,2016 / 09,25,3
603785,2016 / 10,26,3
603786,2016 / 05,1,3
603786,2016 / 06,11,6
603786,2016 / 06,26,6
603786,2016 / 09,26,3
603789,2015 / 05,11,3
603789,2015 / 05,26,3
603789,2015 / 06,25,3
603789,2015 / 07,26,3
603789,2015 / 12,26,3
603789,2016 / 02,26,3
603789,2016 / 05,26,3
603789,2016 / 07,16,3
603789,2016 / 08,11,3
603789,2016 / 08,25,3
603789,2016 / 10,26,3
603789,2016 / 11,26,3
603791,2015 / 12,13,3
603818,2015 / 10,26,3
603836,2015 / 11,13,3
603836,2015 / 11,25,3
603836,2015 / 11,26,3
603836,2016 / 02,1,3
603836,2016 / 03,1,3
603836,2016 / 03,22,6
603836,2016 / 03,25,3
603836,2016 / 06,25,3
603836,2016 / 09,26,3
603836,2016 / 11,11,3
603836,2016 / 11,26,3
603837,2015 / 03,22,3
603837,2015 / 03,25,3
603837,2015 / 03,6,3
603837,2015 / 05,12,3
603837,2015 / 05,22,3
603837,2015 / 06,25,6
603837,2015 / 06,7,3
603837,2015 / 09,6,3
603837,2015 / 10,5,3
603837,2016 / 01,6,3
603837,2016 / 02,12,3
603837,2016 / 04,12,3
603837,2016 / 05,13,3
603837,2016 / 05,17,6
603837,2016 / 05,22,3
603837,2016 / 05,4,3
603837,2016 / 05,7,9
603837,2016 / 06,13,3
603837,2016 / 06,6,3
603837,2016 / 06,7,9
603837,2016 / 08,22,3
603837,2016 / 09,17,3
603837,2016 / 09,4,3
603837,2016 / 09,7,18
603837,2016 / 11,7,3
603837,2016 / 12,22,3
603844,2015 / 02,26,3
603844,2015 / 07,25,3
603844,2015 / 08,26,3
603844,2016 / 02,1,3
603844,2016 / 02,26,3
603844,2016 / 03,1,3
603844,2016 / 03,26,3
603844,2016 / 05,26,3
603844,2016 / 08,11,3
603844,2016 / 08,26,3
603844,2016 / 11,26,3
603857,2015 / 04,11,3
603857,2015 / 04,17,3
603857,2016 / 04,26,3
603857,2016 / 08,26,3
603857,2016 / 10,26,3
603857,2016 / 11,26,3
603859,2015 / 03,26,3
603859,2015 / 06,26,3
603859,2015 / 08,26,3
603859,2015 / 12,26,3
603859,2016 / 06,26,3
603859,2016 / 09,26,3
603859,2016 / 11,26,3
603869,2015 / 03,25,3
603869,2015 / 06,26,3
603869,2015 / 08,26,3
603869,2015 / 09,26,3
603869,2016 / 04,25,3
603869,2016 / 10,26,3
603876,2015 / 02,16,3
603876,2015 / 03,26,3
603876,2015 / 08,26,6
603876,2015 / 10,1,3
603876,2015 / 11,1,6
603876,2015 / 11,22,3
603876,2015 / 11,26,3
603876,2016 / 01,11,3
603876,2016 / 03,1,3
603876,2016 / 03,26,3
603876,2016 / 09,11,3
603876,2016 / 09,22,3
603876,2016 / 10,11,3
603876,2016 / 10,26,3
603882,2015 / 06,11,3
603882,2015 / 09,11,3
603882,2015 / 09,26,3
603882,2015 / 12,26,3
603882,2016 / 03,25,3
603882,2016 / 03,26,3
603882,2016 / 04,25,6
603882,2016 / 05,25,3
603882,2016 / 05,26,3
603882,2016 / 07,26,3
603882,2016 / 09,11,3
603882,2016 / 09,25,3
603882,2016 / 11,26,3
603894,2015 / 06,22,3
603894,2015 / 10,22,3
603894,2016 / 07,22,3
603894,2016 / 11,22,3
603901,2015 / 03,11,3
603901,2015 / 03,16,6
603901,2015 / 03,22,3
603901,2015 / 03,26,6
603901,2015 / 08,16,3
603901,2016 / 03,22,3
603901,2016 / 06,26,3
603901,2016 / 07,25,3
603901,2016 / 10,26,3
603901,2016 / 11,26,3
603903,2015 / 07,26,3
603903,2015 / 08,1,6
603903,2015 / 08,16,3
603903,2015 / 08,26,3
603903,2015 / 11,13,3
603903,2016 / 01,1,3
603903,2016 / 01,22,6
603903,2016 / 03,1,3
603903,2016 / 03,13,3
603903,2016 / 03,26,3
603903,2016 / 04,16,3
603903,2016 / 06,16,3
603903,2016 / 07,11,3
603903,2016 / 07,16,3
603903,2016 / 08,16,3
603903,2016 / 11,16,3
603903,2016 / 11,26,3
603911,2015 / 02,26,3
603911,2015 / 05,26,3
603911,2016 / 03,22,3
603918,2015 / 08,26,3
603918,2016 / 01,26,3
603918,2016 / 06,26,3
603919,2015 / 09,1,3
603919,2015 / 09,26,6
603919,2015 / 09,7,3
603919,2015 / 11,1,3
603919,2015 / 11,13,3
603919,2015 / 11,26,6
603919,2016 / 06,11,3
603919,2016 / 06,26,3
603919,2016 / 11,26,3
603928,2016 / 05,1,3
603928,2016 / 05,26,3
603928,2016 / 08,26,3
603928,2016 / 09,26,3
603934,2015 / 02,22,3
603934,2015 / 03,26,6
603934,2015 / 04,11,3
603934,2015 / 04,22,3
603934,2015 / 05,11,3
603934,2015 / 05,26,6
603934,2015 / 06,26,9
603934,2015 / 07,22,3
603934,2015 / 07,25,3
603934,2015 / 07,26,3
603934,2015 / 08,26,6
603934,2016 / 01,1,6
603934,2016 / 02,26,3
603934,2016 / 06,26,3
603934,2016 / 09,26,3
603934,2016 / 11,26,3
603937,2015 / 02,26,3
603937,2015 / 04,25,3
603937,2015 / 06,26,3
603937,2015 / 07,25,3
603937,2015 / 08,25,3
603937,2015 / 08,26,3
603937,2016 / 06,26,3
603937,2016 / 09,26,3
603937,2016 / 11,26,3
603941,2015 / 02,25,3
603941,2015 / 06,1,3
603941,2015 / 08,1,9
603941,2015 / 08,25,3
603941,2016 / 03,1,3
603941,2016 / 11,11,3
603941,2016 / 12,11,3
603942,2015 / 12,25,3
603943,2015 / 09,1,6
603943,2015 / 09,26,3
603943,2015 / 10,1,3
603943,2015 / 10,26,3
603943,2016 / 02,1,3
603943,2016 / 02,26,3
603943,2016 / 06,11,3
603943,2016 / 06,26,3
603943,2016 / 09,11,3
603943,2016 / 09,26,3
603943,2016 / 11,11,3
603943,2016 / 11,12,3
603943,2016 / 11,26,3
603943,2016 / 12,11,3
603948,2015 / 10,26,3
603948,2015 / 11,22,3
603948,2016 / 01,13,3
603948,2016 / 04,16,3
603948,2016 / 04,26,3
603948,2016 / 06,16,3
603948,2016 / 08,11,3
603948,2016 / 08,22,3
603948,2016 / 08,26,3
603948,2016 / 09,11,3
603948,2016 / 09,26,3
603948,2016 / 10,16,3
603948,2016 / 11,16,6
603948,2016 / 11,26,3
603949,2015 / 08,1,3
603949,2016 / 03,1,3
603951,2015 / 04,26,3
603951,2015 / 05,26,3
603951,2015 / 07,26,6
603951,2015 / 08,26,3
603951,2015 / 09,1,6
603951,2015 / 09,26,6
603951,2015 / 10,1,3
603951,2015 / 10,26,3
603951,2016 / 02,1,3
603951,2016 / 02,26,9
603951,2016 / 06,11,3
603951,2016 / 06,26,3
603951,2016 / 07,26,3
603951,2016 / 09,11,3
603951,2016 / 09,26,3
603951,2016 / 12,26,3
603953,2016 / 05,26,3
603953,2016 / 08,11,3
603953,2016 / 08,26,6
603953,2016 / 09,26,3
603956,2015 / 07,25,3
603956,2015 / 11,13,3
603956,2016 / 05,26,3
603956,2016 / 07,16,3
603956,2016 / 07,26,3
603956,2016 / 09,16,3
603957,2016 / 03,13,3
603957,2016 / 03,26,3
603957,2016 / 04,22,3
603957,2016 / 06,16,3
603957,2016 / 06,26,3
603957,2016 / 08,16,6
603957,2016 / 10,26,3
603957,2016 / 11,16,3
603957,2016 / 12,16,3
603958,2015 / 09,1,3
603958,2015 / 09,26,3
603958,2015 / 11,13,3
603958,2015 / 11,26,6
603958,2016 / 03,22,3
603958,2016 / 06,11,3
603958,2016 / 06,22,3
603958,2016 / 06,26,3
603958,2016 / 08,11,3
603958,2016 / 08,26,3
603958,2016 / 10,26,3
603965,2015 / 02,25,3
603965,2015 / 03,25,6
603965,2015 / 04,11,3
603965,2015 / 04,26,3
603965,2015 / 05,25,3
603965,2015 / 07,26,3
603965,2015 / 08,26,3
603965,2015 / 09,26,3
603965,2015 / 12,26,3
603965,2016 / 01,26,3
603965,2016 / 04,26,6
603965,2016 / 05,26,3
603965,2016 / 06,26,3
603965,2016 / 07,26,3
603965,2016 / 08,26,3
603965,2016 / 10,26,6
603965,2016 / 11,22,6
603976,2015 / 06,11,3
603976,2015 / 06,22,3
603976,2015 / 06,25,3
603976,2015 / 08,16,3
603976,2015 / 09,26,3
603976,2016 / 02,13,3
603976,2016 / 02,17,3
603976,2016 / 03,26,3
603976,2016 / 06,25,3
603976,2016 / 06,26,3
603976,2016 / 08,16,3
603976,2016 / 09,25,3
603976,2016 / 11,26,6
603983,2015 / 02,26,3
603983,2015 / 03,16,6
603983,2015 / 05,26,3
603983,2015 / 06,22,3
603983,2015 / 06,26,6
603983,2015 / 07,1,3
603983,2015 / 07,26,3
603983,2015 / 08,26,3
603983,2015 / 09,16,3
603983,2015 / 09,26,6
603983,2015 / 10,16,3
603983,2015 / 10,26,3
603983,2015 / 11,1,3
603983,2015 / 11,25,3
603983,2015 / 12,26,3
603983,2016 / 01,26,3
603983,2016 / 02,1,3
603983,2016 / 02,25,3
603983,2016 / 02,26,3
603983,2016 / 03,26,6
603983,2016 / 04,16,3
603983,2016 / 05,13,3
603983,2016 / 05,25,3
603983,2016 / 06,11,6
603983,2016 / 06,26,6
603983,2016 / 07,16,3
603983,2016 / 07,26,3
603983,2016 / 08,16,3
603983,2016 / 08,26,3
603983,2016 / 09,16,3
603983,2016 / 09,26,6
603983,2016 / 10,16,3
603983,2016 / 10,26,3
603983,2016 / 11,16,6
603983,2016 / 11,26,3
604018,2015 / 03,26,3
604018,2015 / 08,26,3
604018,2016 / 04,1,3
604018,2016 / 05,1,6
604018,2016 / 05,26,3
604018,2016 / 09,11,3
604018,2016 / 09,26,3
604018,2016 / 10,11,3
604018,2016 / 10,26,3
604018,2016 / 11,26,3
604028,2015 / 06,1,3
604028,2015 / 06,22,3
604028,2015 / 06,25,3
604028,2015 / 07,26,3
604028,2015 / 08,26,3
604028,2015 / 09,1,3
604028,2015 / 09,26,3
604028,2015 / 10,26,3
604028,2015 / 11,26,3
604028,2016 / 01,26,3
604028,2016 / 02,26,3
604028,2016 / 04,26,3
604028,2016 / 07,16,3
604028,2016 / 08,26,3
604028,2016 / 11,26,6
604041,2015 / 02,26,3
604041,2015 / 04,26,3
604041,2015 / 07,26,3
604041,2015 / 10,1,3
604041,2015 / 10,26,3
604041,2015 / 12,1,3
604041,2015 / 12,25,3
604041,2015 / 12,26,3
604041,2016 / 01,1,3
604041,2016 / 01,26,12
604041,2016 / 04,26,3
604041,2016 / 05,11,3
604041,2016 / 05,26,3
604041,2016 / 06,26,3
604041,2016 / 08,26,3
604041,2016 / 11,26,3
604044,2015 / 01,26,3
604044,2015 / 02,26,3
604044,2015 / 04,11,3
604044,2015 / 04,26,6
604044,2015 / 05,26,3
604044,2015 / 06,26,3
604044,2015 / 07,26,3
604044,2015 / 08,26,3
604044,2015 / 09,1,3
604044,2015 / 09,26,6
604044,2015 / 11,26,3
604044,2015 / 12,1,3
604044,2015 / 12,26,6
604044,2016 / 02,26,3
604044,2016 / 03,26,3
604044,2016 / 05,25,9
604044,2016 / 05,26,3
604044,2016 / 05,7,12
604044,2016 / 06,26,3
604044,2016 / 07,26,3
604044,2016 / 09,26,3
604044,2016 / 11,11,3
604044,2016 / 11,26,3
604049,2016 / 03,1,3
604049,2016 / 03,26,3
604049,2016 / 12,22,3
604054,2015 / 08,1,3
604054,2015 / 08,26,3
604054,2015 / 09,26,6
604054,2015 / 09,6,3
604054,2016 / 03,1,3
604054,2016 / 03,26,3
604054,2016 / 05,26,3
604056,2015 / 02,22,3
604056,2015 / 09,25,3
604056,2015 / 11,13,3
604056,2015 / 12,26,3
604056,2016 / 02,1,3
604056,2016 / 02,22,6
604056,2016 / 03,22,3
604056,2016 / 04,1,3
604056,2016 / 06,22,3
604056,2016 / 08,11,3
604056,2016 / 08,26,3
604056,2016 / 11,26,3
604058,2015 / 05,22,3
604058,2015 / 06,26,3
604058,2015 / 12,26,3
604058,2016 / 05,1,3
604058,2016 / 05,25,3
604058,2016 / 07,16,3
604058,2016 / 07,17,3
604058,2016 / 07,26,3
604058,2016 / 11,26,3
604064,2015 / 04,11,3
604064,2015 / 04,25,3
604064,2015 / 05,22,3
604064,2015 / 07,25,3
604064,2015 / 11,13,3
604064,2015 / 12,26,3
604064,2016 / 02,26,3
604064,2016 / 05,25,3
604064,2016 / 05,26,3
604064,2016 / 07,16,3
604064,2016 / 08,26,3
604064,2016 / 09,25,3
604064,2016 / 10,26,3
604064,2016 / 11,26,3
604251,2015 / 09,17,3
604251,2016 / 02,1,3
604251,2016 / 02,26,3
604251,2016 / 03,1,3
604251,2016 / 03,25,6
604251,2016 / 06,25,3
604251,2016 / 08,11,3
604251,2016 / 08,26,3
604251,2016 / 09,11,3
604251,2016 / 09,26,3
604251,2016 / 10,11,3
604251,2016 / 10,25,3
604251,2016 / 11,26,3
604949,2015 / 10,22,3
604949,2016 / 01,26,3
604949,2016 / 11,13,3
605019,2015 / 10,1,3
605019,2015 / 10,11,3
605019,2015 / 10,13,3
605019,2015 / 11,26,3
605019,2016 / 02,26,6
605019,2016 / 03,1,3
605019,2016 / 04,26,3
605019,2016 / 09,22,3
605019,2016 / 12,26,3
606009,2016 / 05,26,3
606083,2016 / 10,11,3
606083,2016 / 10,26,3
606083,2016 / 11,26,3
606671,2016 / 01,26,3
606671,2016 / 04,26,3
606671,2016 / 10,26,6
606671,2016 / 11,26,3
607259,2015 / 07,26,3
607265,2015 / 03,26,6
607265,2015 / 07,26,3
607265,2015 / 10,26,3
607265,2015 / 11,26,3
607265,2016 / 02,13,3
607265,2016 / 03,22,3
607265,2016 / 08,16,3
607265,2016 / 11,25,3
607270,2015 / 01,26,3
607270,2016 / 05,25,3
607270,2016 / 08,17,3
607270,2016 / 08,25,3
607270,2016 / 11,11,3
607278,2015 / 11,1,3
607657,2015 / 02,26,3
607657,2015 / 07,25,3
607657,2015 / 12,25,3
607657,2016 / 01,26,3
607657,2016 / 03,26,6
607657,2016 / 04,25,3
607657,2016 / 04,26,12
607657,2016 / 05,26,3
607657,2016 / 07,26,3
607675,2016 / 10,26,3
607681,2015 / 10,17,3
607681,2015 / 10,25,3
607681,2015 / 10,26,3
607681,2015 / 11,22,3
607681,2016 / 01,13,3
607681,2016 / 03,13,3
607681,2016 / 05,26,3
607681,2016 / 07,16,3
607681,2016 / 08,16,3
607681,2016 / 08,26,3
607681,2016 / 10,11,3
607681,2016 / 10,25,3
607681,2016 / 11,16,3
607681,2016 / 11,26,3
607681,2016 / 12,16,3
607682,2015 / 04,26,3
607682,2015 / 07,26,3
607682,2015 / 09,26,3
607682,2015 / 10,26,3
607682,2016 / 01,26,6
607682,2016 / 02,26,3
607682,2016 / 03,1,3
607682,2016 / 03,26,3
607682,2016 / 05,1,3
607682,2016 / 05,26,6
607682,2016 / 08,13,3
607682,2016 / 08,22,9
607682,2016 / 08,26,6
607682,2016 / 09,11,3
607682,2016 / 10,26,3
607683,2016 / 02,26,3
607683,2016 / 03,26,3
607683,2016 / 04,26,3
607683,2016 / 05,26,3
607683,2016 / 06,26,3
607683,2016 / 08,26,3
607683,2016 / 09,26,3
607683,2016 / 10,26,3
607683,2016 / 11,26,3
607701,2016 / 02,26,3
607701,2016 / 03,26,6
607701,2016 / 04,26,3
607701,2016 / 05,26,3
607701,2016 / 06,26,3
607701,2016 / 08,26,3
607701,2016 / 09,26,3
607701,2016 / 10,26,3
607701,2016 / 11,26,3
607707,2016 / 05,26,3
607707,2016 / 06,26,3
607707,2016 / 08,26,3
607708,2016 / 04,1,3
607708,2016 / 04,26,3
607708,2016 / 06,11,3
607708,2016 / 06,26,3
607708,2016 / 08,11,3
607708,2016 / 08,26,3
607708,2016 / 10,11,3
607708,2016 / 10,26,3
609032,2015 / 05,26,3
609032,2015 / 07,26,3
609032,2015 / 09,13,3
609032,2015 / 09,26,3
609032,2015 / 10,22,3
609032,2015 / 10,26,3
609032,2015 / 10,9,3
609032,2016 / 01,22,3
609032,2016 / 02,26,3
609032,2016 / 03,26,3
609032,2016 / 04,22,3
609032,2016 / 04,26,3
609032,2016 / 05,26,3
609032,2016 / 06,26,3
609032,2016 / 07,26,3
609032,2016 / 08,26,6
609032,2016 / 09,26,3
609032,2016 / 10,26,3
609032,2016 / 11,26,3
609081,2015 / 10,6,3
609081,2015 / 12,13,3
609081,2016 / 02,22,3
609081,2016 / 03,22,6
609081,2016 / 10,22,3
609174,2015 / 03,22,3
609174,2015 / 04,11,3
609174,2015 / 06,1,3
609174,2015 / 06,26,3
609174,2015 / 08,1,3
609174,2015 / 08,17,3
609174,2015 / 08,25,3
609174,2015 / 08,26,3
609174,2015 / 09,13,3
609174,2015 / 09,26,6
609174,2015 / 10,1,3
609174,2015 / 10,17,9
609174,2015 / 10,22,3
609174,2015 / 10,25,3
609174,2015 / 10,9,3
609174,2016 / 02,1,3
609174,2016 / 02,17,3
609174,2016 / 02,26,3
609174,2016 / 03,17,3
609174,2016 / 03,26,3
609174,2016 / 04,26,3
609174,2016 / 05,26,3
609174,2016 / 06,25,3
609174,2016 / 07,26,3
609174,2016 / 08,25,3
609174,2016 / 09,26,3
609174,2016 / 10,17,3
609174,2016 / 10,25,6
609174,2016 / 11,25,3
609174,2016 / 11,26,3
610048,2016 / 01,1,6
610048,2016 / 01,17,9
610048,2016 / 01,22,3
610048,2016 / 01,26,12
610048,2016 / 02,1,12
610048,2016 / 02,17,3
610048,2016 / 02,25,6
610048,2016 / 03,26,3
612181,2015 / 08,16,3
612181,2015 / 10,26,3
612181,2016 / 04,13,3
612843,2015 / 03,25,3
612843,2015 / 03,26,3
612843,2015 / 04,25,3
612843,2015 / 04,26,3
612843,2015 / 08,26,6
612843,2015 / 09,26,3
612843,2015 / 11,26,3
612843,2016 / 02,26,3
612843,2016 / 03,25,3
612843,2016 / 06,26,3
612843,2016 / 08,25,3
612843,2016 / 08,26,3
612843,2016 / 11,26,3
612922,2016 / 09,26,3
613077,2015 / 05,26,3
613077,2015 / 06,17,3
613077,2015 / 06,26,3
613077,2015 / 07,1,6
613077,2015 / 07,25,9
613077,2015 / 09,13,3
613077,2015 / 09,26,6
613077,2016 / 01,22,3
613077,2016 / 01,26,3
613077,2016 / 03,13,3
613077,2016 / 04,26,3
613077,2016 / 06,22,3
613077,2016 / 07,26,3
613077,2016 / 08,11,3
613077,2016 / 08,22,3
613077,2016 / 09,22,3
613077,2016 / 09,26,3
613077,2016 / 11,26,3
613464,2015 / 09,22,3
613464,2015 / 09,9,3
613464,2016 / 02,26,3
613464,2016 / 08,26,3
614164,2015 / 09,25,6
614164,2016 / 02,11,3
614164,2016 / 02,17,12
614164,2016 / 02,26,3
614164,2016 / 03,26,3
614164,2016 / 04,26,3
614164,2016 / 06,26,3
614164,2016 / 07,17,3
614164,2016 / 10,25,3
614164,2016 / 10,26,3
614859,2016 / 08,22,3
614859,2016 / 11,25,3
614860,2016 / 04,13,3
614864,2016 / 10,26,3
614869,2016 / 10,26,3
614874,2015 / 10,1,3
614874,2015 / 10,25,3
614874,2016 / 01,13,3
614874,2016 / 10,26,3
614889,2016 / 02,26,3
614889,2016 / 10,26,3
614917,2015 / 03,11,3
614917,2015 / 03,26,6
614917,2015 / 04,11,3
614917,2015 / 06,11,3
614917,2015 / 06,26,3
614917,2015 / 10,26,3
614917,2015 / 12,26,3
614917,2016 / 04,26,3
614917,2016 / 08,26,6
614917,2016 / 10,26,3
614927,2016 / 06,17,3
614927,2016 / 07,22,3
614927,2016 / 08,22,3
614927,2016 / 09,26,3
614927,2016 / 11,26,3
616134,2015 / 03,11,6
616134,2015 / 03,17,6
616134,2015 / 03,26,6
616134,2015 / 04,11,9
616134,2015 / 04,26,6
616134,2015 / 07,25,3
616134,2015 / 07,26,6
616134,2015 / 08,1,3
616134,2015 / 08,22,3
616134,2015 / 08,26,3
616134,2015 / 09,1,6
616134,2015 / 09,26,6
616134,2015 / 09,7,9
616134,2015 / 10,1,3
616134,2015 / 11,26,6
616134,2015 / 12,1,3
616134,2015 / 12,17,6
616134,2015 / 12,26,3
616134,2016 / 01,1,3
616134,2016 / 01,25,3
616134,2016 / 02,1,3
616134,2016 / 02,25,3
616134,2016 / 02,26,3
616134,2016 / 03,1,3
616134,2016 / 03,17,3
616134,2016 / 03,25,3
616134,2016 / 04,1,3
616134,2016 / 04,17,6
616134,2016 / 04,22,3
616134,2016 / 04,25,3
616134,2016 / 04,26,3
616134,2016 / 05,26,3
616134,2016 / 06,26,3
616134,2016 / 07,25,3
616134,2016 / 07,26,3
616134,2016 / 08,26,3
616134,2016 / 09,26,3
616134,2016 / 10,26,3
616134,2016 / 11,26,3
616372,2016 / 02,26,3
616372,2016 / 03,22,3
616372,2016 / 04,22,3
616372,2016 / 06,26,3
616372,2016 / 08,26,3
616372,2016 / 11,26,3
616530,2016 / 05,26,3
616530,2016 / 06,26,3
616530,2016 / 08,26,3
616530,2016 / 11,13,3
616632,2015 / 08,25,3
616632,2015 / 11,26,3
616632,2016 / 05,26,3
616974,2015 / 10,6,3
616993,2015 / 07,22,3
616993,2015 / 07,26,3
616993,2015 / 12,26,3
616993,2016 / 01,26,3
616993,2016 / 04,13,3
616993,2016 / 04,22,3
616993,2016 / 04,26,3
616993,2016 / 07,25,3
616993,2016 / 07,26,3
616993,2016 / 10,25,3
616993,2016 / 11,26,3
617652,2015 / 04,12,3
617652,2015 / 04,5,3
617652,2015 / 06,22,3
617652,2015 / 11,22,3
617652,2016 / 02,12,3
617652,2016 / 03,13,3
617652,2016 / 05,12,3
617652,2016 / 05,18,3
617652,2016 / 10,25,3
617652,2016 / 10,26,3
617652,2016 / 11,26,3
617652,2016 / 11,5,3
617960,2016 / 10,11,3
617960,2016 / 10,26,3
618177,2015 / 05,13,3
618177,2015 / 08,13,3
619501,2015 / 05,22,3
619501,2016 / 09,26,3
619527,2015 / 05,22,3
619527,2015 / 11,13,3
619527,2016 / 03,13,3
619527,2016 / 07,16,3
619531,2016 / 03,1,3
619531,2016 / 03,26,3
619531,2016 / 04,25,3
619531,2016 / 06,1,3
619531,2016 / 07,11,3
619531,2016 / 07,25,3
619531,2016 / 08,11,3
619531,2016 / 08,26,3
619531,2016 / 11,25,3
619532,2015 / 08,26,3
619532,2015 / 10,26,3
619532,2015 / 11,26,3
619532,2016 / 03,1,3
619532,2016 / 03,26,3
619532,2016 / 05,1,3
619532,2016 / 05,26,3
619534,2016 / 04,1,3
619534,2016 / 04,26,3
619534,2016 / 05,1,3
619534,2016 / 05,26,3
619534,2016 / 06,26,3
619536,2016 / 03,26,3
619536,2016 / 04,25,3
619536,2016 / 11,11,3
619536,2016 / 11,22,3
619536,2016 / 11,26,3
619540,2015 / 03,16,3
619540,2015 / 06,22,3
619540,2015 / 06,25,3
619540,2015 / 10,16,6
619540,2016 / 06,26,3
619540,2016 / 07,17,3
619540,2016 / 09,25,3
619540,2016 / 11,26,3
619541,2016 / 05,26,3
619541,2016 / 07,11,3
619541,2016 / 07,26,3
619541,2016 / 08,11,3
619541,2016 / 08,26,3
619545,2016 / 05,26,3
619545,2016 / 06,26,3
619545,2016 / 07,26,3
619545,2016 / 10,11,6
619545,2016 / 10,25,3
619545,2016 / 11,26,3
619546,2015 / 07,26,3
619546,2015 / 08,26,3
619546,2015 / 12,26,3
619546,2016 / 03,26,3
619546,2016 / 05,26,6
619546,2016 / 06,26,3
619546,2016 / 08,26,3
619546,2016 / 10,26,3
619546,2016 / 11,26,6
619553,2015 / 01,11,3
619553,2015 / 01,26,3
619553,2015 / 03,11,3
619553,2015 / 03,16,3
619553,2015 / 07,1,3
619553,2015 / 07,16,3
619553,2015 / 10,1,3
619553,2015 / 11,1,6
619553,2015 / 11,26,6
619553,2016 / 02,13,3
619553,2016 / 04,13,3
619553,2016 / 04,26,3
619553,2016 / 05,16,3
619553,2016 / 06,16,3
619553,2016 / 06,26,3
619553,2016 / 08,16,6
619553,2016 / 08,26,3
619553,2016 / 11,16,6
619553,2016 / 11,26,6
619562,2015 / 07,16,3
619562,2015 / 07,22,3
619562,2015 / 08,1,3
619562,2016 / 02,22,3
619562,2016 / 03,25,3
619562,2016 / 03,6,3
619562,2016 / 04,11,3
619562,2016 / 04,12,3
619562,2016 / 04,22,3
619562,2016 / 04,25,3
619562,2016 / 04,26,9
619562,2016 / 05,26,3
619562,2016 / 06,26,3
619562,2016 / 07,11,3
619562,2016 / 07,22,3
619562,2016 / 07,25,6
619562,2016 / 08,26,3
619562,2016 / 09,11,3
619562,2016 / 09,17,3
619562,2016 / 09,26,3
619562,2016 / 10,26,3
619562,2016 / 11,11,3
619562,2016 / 11,22,3
619562,2016 / 11,26,3
619569,2016 / 05,25,3
619569,2016 / 06,26,3
619569,2016 / 08,25,3
619569,2016 / 09,25,3
619576,2015 / 08,1,3
619576,2015 / 08,16,3
619576,2015 / 09,16,3
619576,2015 / 09,25,3
619576,2015 / 09,26,3
619576,2015 / 10,16,3
619576,2016 / 02,13,3
619576,2016 / 04,26,3
619576,2016 / 05,26,3
619576,2016 / 08,26,3
619576,2016 / 09,11,3
619576,2016 / 09,25,3
619576,2016 / 10,16,3
619576,2016 / 11,26,3
619576,2016 / 12,16,3
619576,2016 / 12,25,3
619580,2016 / 03,26,3
619580,2016 / 04,26,3
619580,2016 / 05,26,3
619580,2016 / 06,26,3
619580,2016 / 09,26,3
619601,2016 / 02,26,3
619601,2016 / 03,26,3
619601,2016 / 05,26,3
619601,2016 / 06,26,3
619601,2016 / 07,26,3
619601,2016 / 08,11,3
619601,2016 / 08,25,3
619601,2016 / 08,26,3
619601,2016 / 09,26,3
619601,2016 / 10,26,3
619601,2016 / 11,26,3
619605,2016 / 04,25,3
619605,2016 / 08,11,3
619605,2016 / 08,26,3
619605,2016 / 09,25,3
619605,2016 / 10,25,3
619618,2016 / 05,26,3
619618,2016 / 06,26,3
619618,2016 / 08,26,3
619619,2016 / 03,26,3
619619,2016 / 04,26,3
619619,2016 / 05,26,3
619619,2016 / 06,11,3
619619,2016 / 06,26,3
619619,2016 / 07,26,3
619619,2016 / 08,26,3
619619,2016 / 09,26,3
619619,2016 / 10,26,3
619619,2016 / 11,26,3
619623,2015 / 01,11,3
619623,2015 / 01,25,3
619623,2015 / 01,26,3
619623,2015 / 03,11,3
619623,2015 / 03,16,3
619623,2015 / 10,16,6
619623,2016 / 06,11,3
619623,2016 / 06,25,3
619623,2016 / 09,25,3
619624,2016 / 05,26,3
619624,2016 / 08,26,3
619624,2016 / 10,26,3
619624,2016 / 11,26,3
619625,2016 / 03,26,3
619625,2016 / 04,26,3
619625,2016 / 05,26,3
619625,2016 / 06,11,3
619625,2016 / 06,26,3
619625,2016 / 07,11,3
619625,2016 / 07,25,3
619625,2016 / 08,26,6
619625,2016 / 09,26,3
619625,2016 / 10,26,3
619625,2016 / 11,25,3
619625,2016 / 11,26,3
619633,2015 / 09,1,6
619633,2015 / 09,26,9
619633,2016 / 01,1,3
619633,2016 / 01,26,3
619633,2016 / 02,1,3
619633,2016 / 02,26,3
619633,2016 / 09,11,3
